buyer_week_before,clicked_buy_before,country,existing_buyer,made_purchase_before,saw_cart_before,spend_usd_next_14_days,user_added_credit_card,user_added_dcb,user_added_fop,user_added_gift_card,user_added_paypal,user_id,visit_before
0,0,US,1,0,1,24.95,1,0,1,1,0,1.30E+19,1
8,1,JP,1,1,1,265.505154,1,1,1,0,0,1.84E+19,1
8,1,KR,1,1,1,60.731735,0,1,1,0,0,1.41E+18,1
0,1,US,1,1,1,0.99,1,1,1,0,0,7.75E+18,1
0,1,US,1,0,1,10.98,1,0,1,0,0,1.10E+19,1
1,1,ZA,1,1,1,2.698157,0,0,1,1,0,7.79E+18,1
0,1,HK,1,1,1,6.160488,1,0,1,0,0,6.80E+18,1
3,1,PL,1,1,1,54.118954,0,0,1,1,0,1.77E+19,1
7,1,FR,1,1,1,6.15321,1,0,1,0,0,1.69E+19,1
5,1,MX,1,1,1,6.248479,1,0,1,1,0,5.50E+18,1
2,1,,1,0,1,10.173548,0,1,1,0,1,1.81E+18,1
0,1,IL,1,1,1,9.99,0,0,1,1,0,9.21E+18,1
7,1,JP,1,1,1,112.708125,0,1,1,0,0,1.67E+19,1
0,1,US,1,0,1,30.15,1,1,1,0,0,1.26E+19,1
3,1,JP,1,1,1,6.469119,0,1,1,0,0,9.15E+18,1
3,1,AS,1,1,1,1.99,1,0,1,0,0,1.77E+19,1
1,1,,1,1,1,4.494344,0,0,1,1,0,1.64E+19,1
0,1,US,1,1,1,1.98,1,0,1,1,0,1.32E+19,1
2,1,TH,1,1,1,16.920684,0,1,1,0,0,1.66E+18,1
5,1,KR,1,1,1,6.873753,0,1,1,1,0,1.53E+19,1
7,1,,1,1,1,10.307561,0,1,1,0,0,1.31E+19,1
0,0,GB,1,0,1,4.610244,1,0,1,0,0,1.52E+19,1
8,1,AU,1,1,1,78.454739,1,0,1,0,0,5.45E+18,1
0,0,US,1,0,1,5.63,0,0,1,0,1,3.69E+18,1
0,1,US,1,1,1,4.99,1,0,1,0,1,1.63E+19,1
2,1,TH,1,1,1,48.305374,1,0,1,0,0,4.77E+18,1
4,1,JP,1,1,1,176.935994,1,1,1,1,0,9.24E+18,1
8,1,HK,1,1,1,300.586963,1,1,1,1,0,5.64E+18,1
6,1,JP,1,1,1,48.518399,1,0,1,0,0,8.04E+18,1
2,1,SE,1,1,1,2.300855,1,0,1,0,0,1.34E+19,1
0,0,KR,1,0,1,70.267949,0,1,1,0,0,1.54E+19,1
7,1,DE,1,1,1,50.458669,0,1,1,0,1,1.80E+19,1
4,1,BR,1,1,1,9.873932,1,0,1,0,0,1.65E+19,1
0,1,US,1,1,1,25.97,1,0,1,0,0,1.01E+18,1
0,1,US,1,1,1,4.98,1,0,1,1,1,1.30E+19,1
3,1,TR,1,1,1,11.788606,1,1,1,0,0,5.72E+18,1
0,1,US,1,1,1,47.85,1,0,1,0,0,6.40E+18,1
2,1,JP,1,1,1,97.036798,1,1,1,0,0,1.79E+19,1
7,1,JP,1,1,1,156.482071,1,0,1,0,0,1.26E+18,1
4,1,GB,1,1,1,18.045283,1,0,1,0,0,8.24E+17,1
2,1,EE,1,1,1,25.848538,1,0,1,0,0,1.08E+19,1
0,1,KR,0,0,1,12.049562,0,1,1,0,0,7.95E+18,1
2,0,IT,1,0,1,25.784015,1,0,1,0,0,9.66E+18,1
8,1,KR,1,1,1,18.623507,1,1,1,0,0,1.52E+19,1
3,1,HU,1,1,1,186.71609,1,0,1,0,0,1.69E+19,1
0,1,US,1,1,1,0.99,1,0,1,0,0,2.27E+18,1
0,0,DE,1,0,1,3.672068,0,0,1,1,0,1.15E+19,1
3,1,JP,1,1,1,63.945822,0,1,1,1,0,4.82E+18,1
0,1,RU,1,1,1,4.035116,0,0,1,0,1,1.80E+19,1
4,1,DE,1,1,1,11.04198,0,1,1,1,0,3.68E+17,1
4,1,MY,1,1,1,0.936084,0,1,1,0,0,1.71E+18,1
4,1,RO,1,1,1,2.698702,1,0,1,0,0,1.72E+18,1
4,1,TW,1,1,1,16.932321,0,1,1,0,0,1.30E+19,1
1,1,ZA,1,1,1,3.868955,1,1,1,0,0,1.32E+19,1
0,1,US,1,1,1,0.99,1,1,1,0,0,1.29E+19,1
5,1,JP,1,1,1,4.312746,0,1,1,1,0,1.14E+19,1
4,1,FR,1,1,1,12.25383,0,1,1,0,0,7.13E+18,1
0,1,TH,0,0,1,1.02688,0,1,1,0,0,2.09E+18,1
0,1,US,1,1,1,4.95,1,0,1,1,0,5.48E+18,1
1,1,IN,1,1,1,1.011525,0,0,1,1,0,1.05E+19,1
4,1,BR,1,1,1,14.777218,1,0,1,0,0,1.61E+19,1
7,1,DE,1,1,1,12.318962,0,0,1,1,0,1.30E+19,1
1,1,CH,1,1,1,6.954413,0,1,1,0,0,1.82E+19,1
0,1,US,1,1,1,2.99,1,0,1,1,0,1.27E+19,1
0,1,US,0,0,1,22.97,1,0,1,0,0,1.37E+18,1
6,1,JP,1,1,1,1.078186,1,0,1,0,0,1.03E+19,1
5,1,RU,1,1,1,9.42941,1,0,1,0,0,1.07E+19,1
3,1,,1,1,1,155.473362,1,0,1,0,1,5.47E+18,1
0,0,US,1,0,1,59.99,1,0,1,0,0,4.06E+18,1
0,1,US,1,1,1,13.96,0,0,1,0,1,6.48E+18,1
1,1,JP,1,1,1,5.407456,1,1,1,0,0,1.85E+18,1
8,1,,1,1,1,101.77,1,0,1,0,0,1.31E+19,1
8,1,JP,1,1,1,306.407186,1,0,1,1,0,2.08E+18,1
0,1,US,1,1,1,1.05,0,0,1,1,0,9.67E+18,1
8,1,KR,1,1,1,6.846858,0,1,1,0,0,1.62E+19,1
7,1,GB,1,1,1,63.490907,1,0,1,1,1,5.21E+18,1
6,1,KR,1,1,1,11.350974,0,1,1,0,0,1.51E+19,1
0,1,US,1,1,1,1.29,1,0,1,1,0,6.41E+17,1
5,1,NO,1,1,1,197.903864,1,0,1,0,0,6.01E+18,1
5,1,AT,1,1,1,531.726709,0,1,1,1,0,7.73E+18,1
3,1,MX,1,1,1,5.151668,1,0,1,0,0,1.48E+19,1
0,0,ID,1,0,1,5.64281,0,1,1,0,0,1.28E+19,1
0,1,TH,0,0,1,4.953302,0,1,1,0,0,1.15E+19,1
2,1,,1,1,1,4.99,0,0,1,0,1,2.79E+17,1
0,1,RU,1,0,1,1.451816,1,1,1,0,0,1.03E+19,1
0,1,US,1,1,1,7.92,1,0,1,0,0,1.60E+19,1
0,1,US,1,1,1,0.99,0,1,1,0,0,1.30E+19,1
0,1,KR,1,1,1,35.294958,1,1,1,0,0,1.80E+19,1
0,1,JP,1,1,1,9.727777,1,1,1,0,0,1.92E+18,1
6,1,DE,1,1,1,1827.162093,1,0,1,1,1,1.26E+19,1
3,1,RO,1,1,1,8.346625,0,1,1,0,0,2.02E+18,1
7,1,,1,1,1,35,1,0,1,0,0,1.77E+19,1
6,1,JP,1,1,1,5.821937,1,1,1,0,0,5.87E+18,1
5,1,JP,1,1,1,61.43038,1,1,1,1,0,7.47E+18,1
3,1,GB,1,1,1,20.453151,1,0,1,0,1,8.39E+18,1
0,0,GB,1,0,1,3.807122,1,0,1,0,0,1.65E+19,1
0,1,US,1,0,1,1.99,1,1,1,0,0,1.75E+19,1
1,1,MX,1,0,1,4.56526,1,1,1,0,0,1.56E+19,1
0,0,US,1,0,1,15.96,1,1,1,0,0,5.81E+18,1
1,1,AU,1,1,1,38.932924,0,1,1,0,0,6.81E+18,1
3,1,DE,1,1,1,6.727451,0,1,1,0,0,1.63E+19,1
0,0,US,1,0,1,8.97,0,0,1,0,1,1.39E+19,1
8,1,SE,1,1,1,92.054308,1,1,1,0,0,6.10E+18,1
1,1,FR,1,1,1,11.248395,0,1,1,0,0,9.79E+18,1
2,1,ZA,1,1,1,12.829138,1,0,1,0,0,7.79E+18,1
0,1,US,0,0,1,79.93,0,1,1,0,0,1.62E+19,1
0,1,BE,1,0,1,11.903039,0,1,1,0,0,3.94E+18,1
0,1,US,1,1,1,63.68,1,0,1,0,0,5.30E+18,1
0,0,US,1,0,1,1.99,1,0,1,0,1,1.84E+19,1
2,1,UA,1,1,1,23.537226,1,0,1,0,0,7.65E+18,1
6,1,DE,1,1,1,1.110809,0,1,1,0,0,4.88E+18,1
2,1,JP,1,1,1,25.876478,0,1,1,1,0,7.01E+18,1
0,1,UA,1,1,1,5.530868,1,0,1,0,0,4.89E+18,1
0,1,US,1,1,1,7.95,1,0,1,0,0,2.31E+18,1
0,0,US,1,0,1,10.79,1,0,1,0,0,1.30E+19,1
0,1,US,1,0,1,10.71,1,0,1,0,0,1.59E+19,1
5,1,JP,1,1,1,71.767089,0,1,1,1,0,1.84E+19,1
0,1,US,1,1,1,74.96,1,0,1,1,0,1.69E+19,1
4,1,IT,1,1,1,10.626839,0,1,1,0,0,4.63E+18,1
0,1,US,1,1,1,14.99,1,0,1,1,0,4.82E+17,1
2,1,DE,1,1,1,13.557717,0,0,1,1,1,1.81E+19,1
1,1,DE,1,1,1,4.359924,0,0,1,1,1,5.40E+18,1
2,1,JP,1,1,1,14.375822,0,1,1,0,0,1.19E+19,1
4,1,JP,1,1,1,2.156373,1,1,1,1,0,1.84E+19,1
0,0,US,1,0,0,4.99,1,0,1,0,0,3.68E+18,1
5,1,SA,1,1,1,73.89385,0,1,1,0,0,1.13E+18,1
4,1,SE,1,1,1,1.150427,1,0,1,0,0,2.93E+17,1
0,1,US,1,0,1,130.86,1,0,1,0,1,1.50E+19,1
7,1,ID,1,1,1,136.178087,0,1,1,0,0,4.51E+18,1
0,0,RU,1,0,1,3.06825,0,1,1,0,0,2.49E+18,1
0,0,US,1,0,1,7.65,1,0,1,0,0,9.16E+18,1
0,0,US,1,0,1,25.99,1,1,1,0,0,8.49E+18,1
1,1,MX,1,1,1,4.11,1,0,1,1,0,1.19E+18,1
0,1,US,1,1,1,0.99,1,0,1,1,0,8.19E+18,1
8,1,,1,1,1,115.117477,1,1,1,0,0,6.50E+17,1
7,1,AU,1,1,1,32.262162,0,0,1,0,1,9.35E+18,1
0,0,US,1,0,1,0.99,1,0,1,0,0,5.91E+18,1
7,1,KR,1,1,1,32.986927,0,1,1,0,0,5.85E+18,1
4,1,TR,1,1,1,0.299909,1,1,1,0,0,1.06E+19,1
0,0,JP,1,0,1,7.547306,1,1,1,1,0,1.43E+19,1
7,1,IN,1,1,1,86.846831,1,0,1,0,0,2.16E+18,1
1,1,IT,1,1,1,2.569448,0,1,1,0,1,6.79E+18,1
1,1,AU,1,1,1,45.005941,0,1,1,0,0,1.55E+19,1
7,1,JP,1,1,1,131.885104,1,1,1,1,0,8.43E+18,1
0,0,US,1,0,1,0.99,1,0,1,1,0,1.12E+19,1
8,1,TH,1,1,1,26.94,1,0,1,0,0,1.30E+19,1
0,1,US,1,0,1,18.97,0,0,1,1,0,1.52E+19,1
8,1,GB,1,1,1,115.117477,1,1,1,0,0,6.50E+17,1
0,0,US,1,0,1,0.99,1,0,1,1,0,1.66E+19,1
2,1,DE,1,1,1,50.382211,0,1,1,0,0,9.22E+18,1
8,1,DE,1,1,1,25.678549,0,1,1,0,0,1.83E+19,1
4,1,JP,1,1,1,48.941403,0,1,1,0,0,1.55E+19,1
0,1,US,1,1,1,10.94,1,0,1,0,0,1.62E+19,1
0,1,RU,1,0,1,1.438042,0,1,1,0,0,1.56E+19,1
0,1,US,1,0,1,10.6,1,1,1,0,1,5.64E+18,1
7,1,KR,1,1,1,63.24,1,0,1,0,0,1.63E+19,1
7,1,FR,1,1,1,151.742829,1,1,1,0,0,9.15E+18,1
0,0,US,1,0,1,55.9,1,0,1,1,0,8.19E+18,1
0,0,,1,0,1,30.97,1,0,1,1,0,6.05E+18,1
0,1,US,1,1,1,20.91,1,0,1,1,0,3.14E+18,1
8,1,GB,1,1,1,1621.010723,1,0,1,0,0,5.20E+18,1
0,0,US,1,0,1,2.99,1,0,1,0,0,2.97E+18,1
1,1,BR,1,1,1,7.702174,1,0,1,0,0,2.49E+18,1
0,0,US,1,0,1,12.98,1,0,1,1,1,9.09E+18,1
8,1,,1,1,1,78.59,1,0,1,0,1,1.22E+19,1
2,1,GB,1,1,1,7.552242,0,0,1,1,1,7.01E+18,1
4,1,DE,1,1,1,22.615934,0,1,1,1,0,1.71E+18,1
3,1,JP,1,1,1,88.05191,0,0,1,1,0,7.83E+18,1
0,0,US,1,0,1,2.99,1,0,1,0,0,6.97E+18,1
1,1,CL,1,1,1,25.435391,1,0,1,0,0,6.75E+18,1
8,1,JP,1,1,1,974.807015,1,1,1,0,0,1.72E+19,1
0,1,US,1,1,1,162.92,1,1,1,0,0,9.35E+16,1
0,0,DE,1,0,1,73.176499,0,0,1,0,1,1.66E+19,1
2,1,KR,1,1,1,3.912059,0,1,1,0,0,1.33E+19,1
7,1,KR,1,1,1,53.865423,0,1,1,0,0,1.70E+19,1
3,1,JP,1,1,1,88.05191,0,1,1,1,0,7.22E+18,1
2,1,IT,1,1,1,2.562045,0,1,1,0,1,1.01E+19,1
1,1,,1,1,1,1.99,0,0,1,0,1,6.81E+18,1
1,1,KR,1,1,1,14.687153,0,1,1,0,0,1.74E+19,1
3,1,HK,1,1,1,2.053644,0,0,1,1,0,5.85E+18,1
0,1,US,1,1,1,1.99,0,1,1,0,0,1.07E+19,1
0,0,US,1,0,1,1.98,1,0,1,0,0,8.92E+18,1
2,1,KR,1,1,1,68.640086,1,1,1,0,0,1.71E+19,1
0,1,US,0,0,1,19.98,1,0,1,0,0,1.71E+19,1
6,1,KR,1,1,1,3.929392,0,1,1,0,0,1.59E+19,1
0,1,US,1,0,1,5.98,1,0,1,0,0,1.29E+19,1
6,1,HK,1,1,1,23.138141,0,1,1,0,0,8.12E+18,1
1,1,KR,1,1,1,14.70859,0,1,1,0,0,8.91E+18,1
0,1,US,1,0,1,21.96,1,0,1,0,0,1.17E+19,1
0,1,ID,1,1,1,0.9769,0,1,1,0,0,1.49E+19,1
0,1,US,1,0,1,8.93,1,0,1,0,0,7.91E+18,1
2,1,JP,1,1,1,2.169932,0,1,1,1,0,1.49E+19,1
0,1,PR,1,0,1,3.98,1,0,1,0,0,3.27E+18,1
2,1,TW,1,1,1,320.580283,1,0,1,0,0,6.81E+18,1
1,1,TW,1,1,1,10.956275,0,1,1,0,0,7.65E+18,1
0,0,HU,1,0,1,5.489165,1,0,1,0,0,1.77E+19,1
0,0,US,1,0,0,29.98,1,0,1,0,0,1.84E+19,1
0,1,US,1,1,1,0.99,1,0,1,1,0,1.07E+19,1
1,1,TW,1,1,1,1.660041,0,1,1,0,0,1.60E+19,1
2,1,,1,1,1,69.99,1,1,1,1,0,1.64E+19,1
1,1,JP,1,1,1,78.005356,0,0,1,1,0,1.36E+19,1
0,0,US,1,0,0,0.99,1,0,1,1,0,1.44E+19,1
0,1,US,1,1,1,0.99,1,0,1,1,0,1.08E+19,1
0,0,US,1,0,1,1.98,1,0,1,0,0,1.59E+19,1
8,1,TW,1,1,1,316.774886,1,1,1,0,0,9.80E+18,1
0,1,US,0,0,1,12.95,1,0,1,0,0,8.36E+18,1
5,1,DE,1,1,1,88.734941,1,1,1,1,1,3.70E+18,1
0,1,US,0,0,1,16.53,0,1,1,0,0,5.44E+18,1
1,1,BR,1,1,1,1.204138,1,0,1,1,0,2.33E+18,1
3,1,JP,1,1,1,4.37884,0,1,1,0,0,1.72E+19,1
4,1,CA,1,1,1,1.910706,1,0,1,0,0,1.60E+19,1
0,1,US,1,1,1,3.99,1,0,1,0,0,1.33E+19,1
1,1,MX,1,1,1,4.422559,1,0,1,0,0,6.97E+18,1
3,1,SA,1,1,1,7.927144,0,1,1,0,0,6.59E+18,1
1,1,IT,1,1,1,1.219489,0,1,1,0,0,1.15E+19,1
5,1,AT,1,1,1,14.541505,0,1,1,0,0,1.50E+19,1
4,1,TH,1,1,1,17.628583,1,1,1,0,0,1.35E+19,1
1,1,TH,1,1,1,10.212589,1,0,1,0,0,4.76E+18,1
0,0,US,1,0,0,8.56,1,0,1,1,0,3.98E+18,1
0,1,US,1,1,1,0.99,1,0,1,0,0,1.45E+19,1
0,1,US,1,1,1,0.732938,1,0,1,1,1,7.11E+18,1
0,0,US,1,0,1,0.99,1,1,1,1,1,6.33E+18,1
3,1,SE,1,1,1,1.150427,1,0,1,0,0,1.30E+19,1
8,1,AU,1,1,1,12.273706,0,1,1,0,1,1.48E+19,1
8,1,JP,1,1,1,205.832747,1,1,1,0,0,1.97E+18,1
1,1,JP,1,1,1,11.962212,0,1,1,0,0,1.56E+19,1
5,1,TW,1,1,1,30.344652,1,1,1,0,0,3.88E+18,1
4,1,JP,1,1,1,6.469119,0,1,1,0,0,2.86E+18,1
4,1,FR,1,1,1,14.087754,0,1,1,0,0,8.38E+18,1
4,1,KR,1,1,1,49.02,1,1,1,0,0,9.04E+18,1
3,1,CA,1,1,1,3.0926,1,0,1,1,0,4.26E+16,1
4,1,GB,1,1,1,8.602801,0,1,1,1,1,1.67E+18,1
8,1,,1,1,1,197.460342,1,1,1,0,0,4.27E+18,1
0,1,US,1,1,1,1.98,1,0,1,1,0,2.52E+17,1
0,1,TW,1,0,1,2.988037,0,1,1,0,0,5.94E+18,1
5,1,PH,1,1,1,29.708556,0,1,1,0,0,9.97E+18,1
0,1,US,1,0,1,20.14631,1,0,1,0,0,1.07E+19,1
4,1,JP,1,1,1,79.06702,1,0,1,0,0,1.72E+19,1
1,1,KR,1,1,1,1.78,1,0,1,0,0,9.89E+18,1
0,0,ES,1,0,1,2.438978,1,0,1,0,0,8.25E+18,1
5,1,RU,1,1,1,5.464,1,0,1,0,0,2.72E+18,1
5,1,,1,1,1,1.98,1,0,1,0,0,1.78E+18,1
0,0,US,1,0,1,2.99,1,0,1,0,0,5.20E+18,1
0,0,IT,1,0,1,2.228752,1,0,1,0,0,1.82E+19,1
2,1,IN,1,1,1,1633.156473,1,0,1,0,0,1.36E+19,1
0,0,US,1,0,1,4.98,1,0,1,0,0,4.54E+18,1
5,1,KR,1,1,1,50.966965,0,1,1,0,0,1.81E+19,1
4,1,CL,1,1,1,5.268238,1,0,1,0,0,1.32E+19,1
5,1,TW,1,1,1,8.965587,1,0,1,0,0,4.19E+18,1
7,1,AU,1,1,1,23.834775,1,0,1,0,0,1.52E+19,1
2,1,AU,1,1,1,7.372936,1,1,1,0,0,1.14E+19,1
8,1,DE,1,1,1,11.110797,0,1,1,0,0,1.01E+19,1
5,1,RU,1,1,1,1.567241,1,0,1,0,0,5.11E+18,1
0,1,US,1,1,1,1.99,1,0,1,1,1,4.36E+18,1
6,1,KR,1,1,1,32.01,1,0,1,0,0,6.63E+18,1
0,0,BE,1,0,1,12.363174,0,0,1,0,1,5.04E+17,1
0,1,US,1,0,1,50.62,1,0,1,0,1,9.34E+18,1
6,1,MX,1,1,1,15.348719,0,0,1,1,0,1.12E+19,1
0,0,US,1,0,1,8.97,1,0,1,0,0,5.55E+17,1
0,1,KR,0,0,1,25.27526,0,0,1,1,0,6.49E+18,1
1,1,KR,1,1,1,26.361069,0,0,1,1,0,9.19E+18,1
6,1,JP,1,1,1,84.333489,0,1,1,1,0,1.37E+19,1
6,1,JP,1,1,1,253.235772,1,1,1,1,0,2.94E+18,1
0,1,US,1,1,1,3.96,1,0,1,1,0,9.66E+18,1
0,1,ID,1,0,1,1.127192,0,1,1,0,0,8.01E+18,1
7,1,JP,1,1,1,196.960188,0,1,1,1,0,8.06E+18,1
0,1,US,1,0,1,33.92,1,1,1,0,0,8.67E+18,1
3,1,JP,1,1,1,6.504632,0,1,1,0,0,1.22E+19,1
3,1,MX,1,1,1,0.653051,1,0,1,0,0,1.74E+19,1
6,1,JP,1,1,1,1.078186,1,0,1,1,0,4.90E+18,1
0,1,BH,1,0,1,0.99,0,1,1,0,0,2.53E+18,1
8,1,JP,1,1,1,5.431487,1,0,1,1,0,1.28E+18,1
3,1,GB,1,1,1,22.488421,0,1,1,0,0,1.00E+19,1
3,1,TH,1,1,1,5.811122,1,1,1,0,0,1.53E+19,1
0,1,US,1,1,1,3.99,1,0,1,0,0,1.12E+18,1
0,1,US,1,1,1,0.99,0,0,1,1,0,1.63E+19,1
4,1,MY,1,1,1,6.182889,1,1,1,0,0,8.43E+18,1
0,1,US,1,1,1,2.99,1,1,1,0,0,1.03E+19,1
4,1,TZ,1,1,1,3.154679,0,1,1,0,0,7.00E+18,1
2,1,ES,1,1,1,1.107716,1,0,1,0,0,5.76E+18,1
5,1,KR,1,1,1,1.179361,0,1,1,0,0,3.83E+18,1
0,0,DE,1,0,1,1.226939,1,1,1,1,0,1.38E+19,1
4,1,GB,1,1,1,29.46141,1,0,1,0,1,1.43E+19,1
1,1,BR,1,1,1,3.050195,1,0,1,0,0,1.29E+19,1
8,1,IT,1,1,1,44.587771,1,1,1,0,0,1.79E+19,1
0,1,TH,0,0,1,2.125322,0,1,1,0,0,1.04E+19,1
0,1,US,1,1,1,10.69,0,1,1,0,0,5.46E+17,1
6,1,ID,1,1,1,8.339872,0,1,1,0,0,5.03E+18,1
8,1,JP,1,1,1,16.267339,0,1,1,1,0,9.39E+18,1
6,1,RU,1,1,1,24.964632,1,0,1,0,0,1.66E+19,1
1,1,BR,1,1,1,9.718047,0,0,1,1,0,1.03E+18,1
0,1,BR,1,1,1,0.123501,0,0,1,1,0,2.66E+18,1
8,1,SE,1,1,1,482.290417,1,0,1,0,1,6.45E+18,1
1,1,NL,1,1,1,0.987437,0,0,1,1,0,1.67E+19,1
0,1,US,1,1,1,14.98,1,0,1,0,0,1.42E+19,1
2,1,PH,1,1,1,207.202226,1,1,1,0,0,3.43E+18,1
0,1,US,1,1,1,1.49,1,0,1,1,0,1.08E+19,1
0,1,KR,1,0,1,10.780624,1,0,1,0,0,5.94E+18,1
0,0,US,1,0,1,6.99,1,0,1,0,0,3.69E+18,1
5,1,KR,1,1,1,127.753565,0,1,1,1,0,1.11E+19,1
2,1,ID,1,1,1,11.191507,0,1,1,0,0,9.53E+18,1
8,1,NZ,1,1,1,29.716111,1,1,1,0,0,1.52E+19,1
0,1,CA,1,0,1,2.480136,1,1,1,1,0,7.79E+17,1
0,1,US,1,1,1,0.99,0,0,1,0,1,9.23E+18,1
3,1,KR,1,1,1,3.350871,0,0,1,1,0,1.76E+19,1
4,1,JP,1,1,1,6.519057,0,1,1,0,0,2.96E+18,1
3,1,MY,1,1,1,32.224211,0,1,1,0,0,1.42E+19,1
0,0,US,1,0,1,0.99,1,0,1,0,0,1.64E+19,1
2,1,JP,1,1,1,12.037645,0,1,1,0,0,1.78E+19,1
8,1,JP,1,1,1,57.39422,0,1,1,0,0,1.44E+19,1
1,1,MX,1,0,1,5.317186,0,1,1,0,0,1.27E+19,1
8,1,KR,1,1,1,870.785683,1,1,1,0,0,1.51E+18,1
5,1,TW,1,1,1,28.116244,1,1,1,0,0,6.47E+18,1
1,1,KR,1,1,1,2.941504,1,1,1,0,0,2.14E+18,1
0,1,US,1,1,1,39.92,1,0,1,0,1,5.83E+18,1
4,1,KR,1,1,1,8.814231,1,1,1,0,0,1.62E+19,1
1,1,KR,1,1,1,10.776754,0,1,1,0,0,1.27E+19,1
2,1,VN,1,1,1,0.968904,0,1,1,0,0,1.59E+19,1
0,1,US,1,0,1,32.12,1,0,1,0,0,3.99E+18,1
4,1,FR,1,1,1,43.21093,1,0,1,0,0,1.21E+19,1
0,1,US,0,0,1,9.99,1,0,1,0,0,4.87E+17,1
0,1,US,1,1,1,9.99,0,1,1,0,0,1.35E+18,1
4,1,JP,1,1,1,220.298128,1,1,1,1,0,1.45E+18,1
6,1,FR,1,1,1,12.302732,0,1,1,0,0,1.76E+19,1
1,1,KR,1,1,1,38.22976,0,1,1,0,0,5.23E+17,1
8,1,JP,1,1,1,140.375184,0,1,1,0,0,9.89E+18,1
3,1,DE,1,1,1,11.143468,1,1,1,0,0,1.19E+19,1
3,1,JP,1,1,1,2.165211,1,0,1,0,0,8.54E+18,1
2,1,CR,1,1,1,0.910917,1,0,1,0,0,4.70E+18,1
0,1,US,1,1,1,2.99,0,1,1,0,0,9.72E+18,1
5,1,TH,1,1,1,103.952869,0,1,1,0,0,1.22E+19,1
0,0,US,1,0,1,4.99,0,1,1,0,0,1.75E+19,1
3,1,RO,1,1,1,58.960718,1,0,1,0,0,1.24E+19,1
7,1,DE,1,1,1,38.031408,0,0,1,0,1,1.47E+19,1
2,1,RU,1,1,1,17.098633,1,0,1,0,1,5.22E+18,1
7,1,RO,1,1,1,59.268374,1,0,1,0,0,1.13E+17,1
2,1,,1,1,1,6.98,1,0,1,0,1,5.90E+18,1
1,1,ID,1,1,1,0.488529,0,1,1,0,0,1.36E+19,1
0,1,US,1,1,1,4.99,1,0,1,1,1,8.04E+18,1
1,1,ES,1,1,1,1.107609,1,0,1,1,0,6.00E+18,1
3,1,TW,1,1,1,229.064123,1,1,1,0,0,1.48E+19,1
2,1,TH,1,1,1,3.082815,0,1,1,0,0,7.72E+18,1
0,1,AU,1,1,1,1.130386,1,0,1,1,0,6.61E+18,1
2,1,IQ,1,1,1,49.87,0,0,1,1,0,5.53E+18,1
0,0,US,0,0,1,2.99,1,0,1,0,0,1.82E+19,1
0,1,US,1,1,1,9.99,1,0,1,1,0,8.22E+18,1
1,1,NZ,1,1,1,29.132197,0,0,1,1,0,1.65E+19,1
2,1,JP,1,1,1,3.234559,0,0,1,1,0,1.11E+19,1
5,1,MY,1,1,1,25.946456,0,1,1,0,0,1.05E+19,1
7,1,KR,1,1,1,189.630319,0,1,1,0,0,7.94E+18,1
0,0,US,1,0,0,89.96,1,0,1,0,0,1.58E+19,1
3,1,BR,1,1,1,36.89764,1,0,1,0,0,9.48E+18,1
8,1,KR,1,1,1,535.95891,1,1,1,0,0,1.65E+19,1
4,1,RU,1,1,1,3.938221,1,0,1,0,0,1.66E+18,1
0,0,US,1,0,1,2.49,1,0,1,0,0,3.40E+17,1
0,0,US,1,0,0,1.06,1,0,1,0,0,1.78E+19,1
7,1,KR,1,1,1,36.204534,0,1,1,0,0,1.77E+19,1
0,0,DE,1,0,1,7.841057,0,1,1,1,0,5.22E+18,1
3,1,RU,1,1,1,10.173078,1,1,1,0,0,1.56E+19,1
0,0,US,1,0,0,5.97,0,1,1,0,0,1.15E+19,1
8,1,DE,1,1,1,12.227387,0,1,1,0,0,5.12E+18,1
7,1,GB,1,1,1,39.982339,1,0,1,0,0,1.27E+19,1
0,1,US,1,1,1,4.99,1,0,1,0,0,5.57E+18,1
3,1,JP,1,1,1,86.566945,0,1,1,1,0,8.86E+17,1
8,1,JP,1,1,1,879.755996,0,1,1,1,0,1.45E+19,1
1,1,DE,1,1,1,44.869972,0,1,1,0,1,8.60E+18,1
0,1,GU,1,1,1,9.99,0,0,1,1,0,4.61E+18,1
2,1,ES,1,1,1,12.331107,1,0,1,1,0,1.15E+18,1
5,1,DK,1,1,1,25.184054,1,0,1,0,0,8.58E+18,1
3,1,DE,1,1,1,555.639931,1,0,1,0,0,7.86E+17,1
4,1,JP,1,1,1,249.294712,1,1,1,1,0,5.72E+18,1
0,0,US,1,0,1,9.99,1,0,1,0,0,1.72E+19,1
1,1,BR,1,1,1,10.693985,1,0,1,0,0,3.20E+18,1
6,1,JP,1,1,1,70.819928,1,1,1,0,0,4.80E+18,1
0,1,IL,1,0,1,110.127426,1,0,1,0,0,4.31E+18,1
8,1,TH,1,1,1,20.485097,1,1,1,0,0,1.40E+19,1
4,1,JP,1,1,1,35.759856,0,1,1,0,0,5.92E+18,1
0,1,US,1,1,1,10.68,1,0,1,1,0,1.22E+19,1
4,1,PL,1,1,1,7.500263,0,1,1,0,0,1.01E+19,1
0,1,US,0,0,1,1.98,1,0,1,0,0,1.03E+19,1
3,1,CH,1,1,1,71.902314,0,1,1,0,0,1.38E+19,1
0,0,US,0,0,1,0.99,1,0,1,0,0,1.12E+19,1
